ID,NAME,BATTING_Tests_Mat,BATTING_Tests_Inns,BATTING_Tests_NO,BATTING_Tests_Runs,BATTING_Tests_HS,BATTING_Tests_Ave,BATTING_Tests_BF,BATTING_Tests_SR,BATTING_Tests_100,BATTING_Tests_50,BATTING_ODIs_Mat,BATTING_ODIs_Inns,BATTING_ODIs_NO,BATTING_ODIs_Runs,BATTING_ODIs_HS,BATTING_ODIs_Ave,BATTING_ODIs_BF,BATTING_ODIs_SR,BATTING_ODIs_100,BATTING_ODIs_50,BATTING_T20Is_Mat,BATTING_T20Is_Inns,BATTING_T20Is_NO,BATTING_T20Is_Runs,BATTING_T20Is_HS,BATTING_T20Is_Ave,BATTING_T20Is_BF,BATTING_T20Is_SR,BATTING_T20Is_100,BATTING_T20Is_50,BATTING_First-class_Mat,BATTING_First-class_Inns,BATTING_First-class_NO,BATTING_First-class_Runs,BATTING_First-class_HS,BATTING_First-class_Ave,BATTING_First-class_BF,BATTING_First-class_SR,BATTING_First-class_100,BATTING_First-class_50,BATTING_T20s_Mat,BATTING_T20s_Inns,BATTING_T20s_NO,BATTING_T20s_Runs,BATTING_T20s_HS,BATTING_T20s_Ave,BATTING_T20s_BF,BATTING_T20s_SR,BATTING_T20s_100,BATTING_T20s_50,BOWLING_Tests_Mat,BOWLING_Tests_Inns,BOWLING_Tests_Balls,BOWLING_Tests_Runs,BOWLING_Tests_Wkts,BOWLING_Tests_Ave,BOWLING_Tests_Econ,BOWLING_Tests_SR,BOWLING_ODIs_Mat,BOWLING_ODIs_Inns,BOWLING_ODIs_Balls,BOWLING_ODIs_Runs,BOWLING_ODIs_Wkts,BOWLING_ODIs_Ave,BOWLING_ODIs_Econ,BOWLING_ODIs_SR,BOWLING_T20Is_Mat,BOWLING_T20Is_Inns,BOWLING_T20Is_Balls,BOWLING_T20Is_Runs,BOWLING_T20Is_Wkts,BOWLING_T20Is_BBI,BOWLING_T20Is_BBM,BOWLING_T20Is_Ave,BOWLING_T20Is_Econ,BOWLING_T20Is_SR,BOWLING_T20Is_4w,BOWLING_T20s_Mat,BOWLING_T20s_Inns,BOWLING_T20s_Balls,BOWLING_T20s_Runs,BOWLING_T20s_Wkts,BOWLING_T20s_BBI,BOWLING_T20s_BBM,BOWLING_T20s_Ave,BOWLING_T20s_Econ,BOWLING_T20s_SR
28782,Usman Gani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,61,9,1714,140,33,,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642543,Aamir Gani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,28,3,695,62,28,1606,43,0,4,18,7,2,39,17,8,46,85,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,354,409,23,44273,44273,18,7,15
28780,Geet Gangwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29050,Snehasish Ganguly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,75,11,2534,158,40,,,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28783,Subhradeep Ganguly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,28,22,7,140,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29007,Prasenjit Ganguly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,61,28,15,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28931,Abhirup Ganguly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338924,Arindam Ganguly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29087,Santosh Ganguli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,20,0,472,98,24,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29086,Bhairab Ganguli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29085,AK Ganguli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,10,7,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528332,Nikhil Gangta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,60,6,2192,203,41,4259,51,6,9,26,20,4,323,52*,20,247,131,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,10,77,121,2,44206,44206,61,9,39
477074,Ganga Sridhar Raju,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,47,28,24,117,40,0,0,1,1,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,-
1161160,Ajay Gangapuram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29084,BM Gangappa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,14,14,14,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917037,Pradeep Gangadhar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28777,Naga Gangadhar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310953,Ganesh Satish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,146,18,5541,200*,43,11945,46,12,33,40,36,2,631,54,19,607,104,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,-,-,-,-,-,-,-,-,-
29082,Ganesh Rao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,30,19,8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048727,M Ganesh Moorthi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29081,Ganesh Lal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,21,1,307,46,15,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448515,Timmeri Kuppu Ganesh Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,12,7,6,10,120,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-,-,-,-,-,-,-,-,-
28773,Seethraman Ganesh Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,2,438,55*,18,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29083,Ganesha Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,7,7,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151310,S Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28775,S Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28867,Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29055,Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,102,39,13,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112441,N Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108333,Murugan Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048795,L Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28988,Krishnan Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28890,A Ganesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29080,S Ganesan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,23,4,309,55,16,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381818,Parveez Ganei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,59,21,15,185,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28991,Idris Gandroo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,34,8,454,63,17,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29079,Ajit Gandotra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,40,1,858,137,22,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400064,Yash Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28771,Vivek Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,76,54,13,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29078,SN Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,73,29,24,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29077,SN Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,39,2,869,113,23,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29076,Shantilal Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,53,6,1191,123,25,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29075,R Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,19,15*,19,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496219,Chirag Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,33,4,1082,169,37,1942,56,1,8,44,39,13,768,68*,30,641,120,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,-,-,-,-,-,-,-,-,-
29074,BS Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497127,Anil Gandhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28768,Ulhas Gandhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,60,11,1320,99,27,,,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28766,Pritam Gandhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,149,16,1869,81,14,,,0,4,3,3,1,18,13,9,11,164,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,54,66,0,-,-,-,7,-
28892,Ishan Ganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,43,4,1288,142,33,,,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29073,Ganapathy Rao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,1,193,125,32,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29072,CR Ganapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,25,8,397,75,23,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28764,Chandrasekar Ganapathy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,49,19,1207,126,40,2934,41,2,3,25,11,2,37,15,4,39,95,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,496,531,33,44298,44298,16,6,15
29071,D Gamit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29070,C Gamit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,3,3,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853991,Vinay Galetiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,24,32,1,Jan-32,Jan-32,32,8,24
1119034,Raj Gale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29030,Gajraj Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,2,142,52*,24,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29069,Dhiren Gajjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,14,14,14,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28921,Gajinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106133,Gajender Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28761,Adibh Gajbhiye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735845,Chintan Gaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,25,5,356,59*,18,826,43,0,2,11,5,5,13,9*,-,13,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,216,262,12,44242,44242,22,7,18
28944,B Gaillard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,90,47,30,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29068,Gaikwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,4,3,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29000,Sandeep Gaikwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060380,Ruturaj Gaikwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,22,1,813,126,39,1668,49,2,4,17,17,2,424,55*,28,337,126,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,-,-,-,-,-,-,-,-,-
273791,Ganesh Gaikwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,19,1,393,63,22,790,50,0,2,18,15,4,234,34*,21,208,113,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,18,412,453,24,44314,44314,19,7,17
602325,Deepak Gaikwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28822,Edulji Gai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,3,16,10*,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163691,Jatin Gahlot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29067,BD Gagrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,0,267,44,9,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499328,Manashjyoti Gogoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108254,Gagan Sodhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28910,Gaganinder Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574393,Gagandeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425812,Gagandeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,34,4,458,76,15,925,50,0,1,1,1,0,1,1,1,2,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,18,31,0,-,-,-,10,-
28758,Gagandeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,84,22,959,50,15,,,0,1,14,2,0,24,15,12,27,89,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,306,370,12,44248,44248,31,7,26
28989,Gagandeep Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29066,Khanderao Gaekwar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,10,1,60,23,7,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29065,VK Gaekwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,1,153,29,11,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29029,Samarjeet Gaekwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,2,119,65,17,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29064,Sangramsingh Gaekwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,134,6,3534,138,28,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28979,Shatrunjay Gaekwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,40,3,1015,118,27,2061,49,1,5,10,9,4,136,45*,27,122,111,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,-,-,-,-,-,-,-,-,-
29063,Ranjitsinghrao Gaekwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,3,160,52,20,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29062,Prince Dhairyashilrao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,7,6,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29061,CK Gaekwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,24,22,8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29006,Atul Gaekwad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,23,1,467,80,21,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960681,Saranya Gadwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081485,Aaditya Gadwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29028,Nitin Gadkari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,16,5,361,116*,33,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338456,HD Gadkari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29005,Ravi Gadiyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28750,Adiya Gadia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971999,Kuldip Gadhavi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960775,Pratiksha Gadekar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28752,PR Gad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477052,Manish Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29060,JAR Gabriel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,30,14,8,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290715,G Gurkude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,27,23*,27,27,100,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,42,39,0,-,-,-,6,-
377536,Prashant Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,34,0,879,144,26,1932,45,1,3,37,36,3,1111,102*,34,917,121,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,5,55,76,3,44255,44255,25,8,18
1126921,Shyam Gan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,-,-,-,-,-,-,-,-
279680,Saurabh Suresh Gawde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389613,Gaurav Gambhir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,118,50*,39,306,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391714,Mudassar Gani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284362,Ganesh Gauda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29368,Hydes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,3,2,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29417,Hyder Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,158,20,3125,121,23,,,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29517,Hyder Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,36,3,476,72,14,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29518,SFK Hyderi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,14,10*,14,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324522,Mohammad Hyder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29367,(Private) Hyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,37,26,19,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29516,Rolls Hutton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,64,30*,32,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29515,Zakir Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175482,Suheh Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,27,18,9,28,96,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-,-,-,-,-,-,-,-,-
29309,Syed Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,76,6,1724,94,25,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29304,Shabir Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,88,33,15,312,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29514,Sabir Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,26,12,161,25*,12,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29375,Parvez Hussain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
